source,target,type
Haibo Yang,paper_decision_support_for_increasing_the_efficien,AUTHORED
Haibo Yang,paper_adanav:_adaptive_reasoning_with_uncertainty_,AUTHORED
Haibo Yang,paper_nextou:_efficient_topology-aware_u-net_for_m,AUTHORED
Haibo Yang,paper_supervised_learning_achieves_human-level_per,AUTHORED
Haibo Yang,paper_psmgd:_periodic_stochastic_multi-gradient_de,AUTHORED
Haibo Yang,paper_dual-model_framework_for_chikv_transmission_,AUTHORED
Haibo Yang,paper_tunable_vortex_bound_states_in_multiband_csv,AUTHORED
Haibo Yang,paper_visualizing_the_microscopic_origins_of_topol,AUTHORED
Haibo Yang,paper_peetre_conjecture_on_real_interpolation_spac,AUTHORED
Haibo Yang,paper_sponsored_search_auction_design_beyond_singl,AUTHORED
Haibo Yang,paper_stem:_a_stochastic_two-sided_momentum_algori,AUTHORED
Haibo Yang,paper_interpolation_spaces_of_besov_hierarchical_s,AUTHORED
Haibo Yang,"paper_juno_sensitivity_to_$^7$be,_$pep$,_and_cno_s",AUTHORED
Haibo Yang,paper_emerging_photoluminescence_from_the_dark-exc,AUTHORED
Haibo Yang,paper_real-time_monitoring_for_the_next_core-colla,AUTHORED
Haibo Yang,paper_learning_to_look:_cognitive_attention_alignm,AUTHORED
Haibo Yang,Nidhi Rastogi,COAUTHORED_WITH
Haibo Yang,paper_ill-posedness_of_naiver-stokes_equations_and,AUTHORED
Haibo Yang,paper_simulation_of_the_background_from_$^{13}$c$(,AUTHORED
Haibo Yang,paper_lookahead_tree-based_rollouts_for_enhanced_t,AUTHORED
Haibo Yang,paper_observations_of_forbush_decreases_of_cosmic_,AUTHORED
Haibo Yang,paper_expected_sarsa($λ$)_with_control_variate_for,AUTHORED
Haibo Yang,"paper_prototyping_and_test_of_the_""canis""_hts_plan",AUTHORED
Haibo Yang,paper_analytical_perspective_for_photonic_bound_st,AUTHORED
Haibo Yang,paper_crowdtesting_:_when_is_the_party_over?,AUTHORED
Haibo Yang,paper_policy_optimization_with_stochastic_mirror_d,AUTHORED
Haibo Yang,paper_song_aesthetics_evaluation_with_multi-stem_a,AUTHORED
Haibo Yang,paper_can_tm_system_form_an_unconditional_basis_fo,AUTHORED
Haibo Yang,paper_bitdecoding:_unlocking_tensor_cores_for_long,AUTHORED
Haibo Yang,paper_learn_fine-grained_adaptive_loss_for_multipl,AUTHORED
Haibo Yang,paper_supergpqa:_scaling_llm_evaluation_across_285,AUTHORED
Haibo Yang,paper_pr-net:_leveraging_pathway_refined_network_s,AUTHORED
Haibo Yang,paper_the_plastic_scintillator_detector_at_dampe,AUTHORED
Haibo Yang,Vincenzo Buonomo,COAUTHORED_WITH
Haibo Yang,paper_the_robust_semantic_segmentation_uncv2023_ch,AUTHORED
Haibo Yang,paper_robustified_learning_for_online_optimization,AUTHORED
Haibo Yang,"paper_converge_faster,_talk_less:_hessian-informed",AUTHORED
Haibo Yang,paper_lut-nn:_empower_efficient_neural_network_inf,AUTHORED
Haibo Yang,paper_prore:_a_proactive_reward_system_for_gui_age,AUTHORED
Haibo Yang,paper_t-mac:_cpu_renaissance_via_table_lookup_for_,AUTHORED
Haibo Yang,paper_centerline_boundary_dice_loss_for_vascular_s,AUTHORED
Haibo Yang,paper_raman_study_of_layered_breathing_kagome_latt,AUTHORED
Haibo Yang,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Haibo Yang,Sorim Chung,COAUTHORED_WITH
Haibo Yang,Casey Miller,COAUTHORED_WITH
Haibo Yang,Linda Searing,COAUTHORED_WITH
Haibo Yang,Daqing Hou,COAUTHORED_WITH
Haibo Yang,Rhonda Baker,COAUTHORED_WITH
Haibo Yang,Gene Wolfe,COAUTHORED_WITH
Haibo Yang,Beth Livecchi,COAUTHORED_WITH
Haibo Yang,Cecilia Alm,COAUTHORED_WITH
Haibo Yang,Shevette Wilson,COAUTHORED_WITH
Haibo Yang,Sumita Mishra,COAUTHORED_WITH
Haibo Yang,Hallie Littlefield-Topham,COAUTHORED_WITH
Haibo Yang,Xinchao Song,COAUTHORED_WITH
Haibo Yang,Thomas Borrelli,COAUTHORED_WITH
Haibo Yang,John Thomas,COAUTHORED_WITH
Haibo Yang,Mohan Kumar,COAUTHORED_WITH
Haibo Yang,Richard Zanibbi,COAUTHORED_WITH
Haibo Yang,Charles Gruener,COAUTHORED_WITH
Haibo Yang,Scott Johnson,COAUTHORED_WITH
Haibo Yang,Matthew Wright,COAUTHORED_WITH
Haibo Yang,Sean Boyle,COAUTHORED_WITH
Haibo Yang,Sten McKinzie,COAUTHORED_WITH
Haibo Yang,Taylor Dixon,COAUTHORED_WITH
Haibo Yang,Jeremy Brown,COAUTHORED_WITH
Haibo Yang,Christopher Lewis,COAUTHORED_WITH
Haibo Yang,Austin Willoughby,COAUTHORED_WITH
Haibo Yang,Nirmala Shenoy,COAUTHORED_WITH
Haibo Yang,Andre Hudson,COAUTHORED_WITH
Haibo Yang,Renee Walker,COAUTHORED_WITH
Haibo Yang,Jacquis Webb,COAUTHORED_WITH
Haibo Yang,Liz Martin,COAUTHORED_WITH
Haibo Yang,paper_a_context-enhanced_framework_for_sequential_,AUTHORED
Haibo Yang,paper_ecospa:_efficient_transformer_training_with_,AUTHORED
Haibo Yang,paper_gaussiangrasper:_3d_language_gaussian_splatt,AUTHORED
Haibo Yang,David Long,COAUTHORED_WITH
Haibo Yang,paper_model_independent_approach_of_the_juno_$^8$b,AUTHORED
Haibo Yang,paper_do_we_really_need_to_design_new_byzantine-ro,AUTHORED
Haibo Yang,paper_swarmthinkers:_learning_physically_consisten,AUTHORED
Haibo Yang,paper_densernet:_weakly_supervised_visual_localiza,AUTHORED
Haibo Yang,paper_ata:_bridging_implicit_reasoning_with_attent,AUTHORED
Haibo Yang,paper_penalized_proximal_policy_optimization_for_s,AUTHORED
Haibo Yang,Zhiqiang Tao,COAUTHORED_WITH
Haibo Yang,paper_blm-guard:_explainable_multimodal_ad_moderat,AUTHORED
Haibo Yang,paper_robust_long_range_magnetic_correlation_acros,AUTHORED
Haibo Yang,paper_seerattention:_learning_intrinsic_sparse_att,AUTHORED
Haibo Yang,paper_spectroscopic_evidence_of_flat_bands_in_brea,AUTHORED
Haibo Yang,paper_2024_nasa_suits_report:_llm-driven_immersive,AUTHORED
Haibo Yang,paper_adam_accumulation_to_reduce_memory_footprint,AUTHORED
Haibo Yang,paper_on-chip_topological_transport_of_optical_fre,AUTHORED
Haibo Yang,paper_development_of_readout_electronics_a_novel_b,AUTHORED
Haibo Yang,paper_juno_sensitivity_to_invisible_decay_modes_of,AUTHORED
Haibo Yang,paper_the_sages_critical_view_of_safety_challenge:,AUTHORED
Haibo Yang,paper_dynamics-adaptive_continual_reinforcement_le,AUTHORED
Haibo Yang,paper_neuroverse3d:_developing_in-context_learning,AUTHORED
Haibo Yang,paper_onesearch:_a_preliminary_exploration_of_the_,AUTHORED
Haibo Yang,paper_fusar-klip:_towards_multimodal_foundation_mo,AUTHORED
Haibo Yang,paper_simulation_of_radiation_environment_for_the_,AUTHORED
Haibo Yang,paper_reverberation_mapping_of_two_luminous_quasar,AUTHORED
Haibo Yang,paper_towards_socially_and_environmentally_respons,AUTHORED
Haibo Yang,paper_make_lvlms_focus:_context-aware_attention_mo,AUTHORED
Haibo Yang,paper_finite-time_convergence_and_sample_complexit,AUTHORED
Haibo Yang,paper_synthesis_and_observation_of_non-abelian_gau,AUTHORED
Haibo Yang,paper_biomedical_image_analysis_competitions:_the_,AUTHORED
Haibo Yang,paper_codeedu:_a_multi-agent_collaborative_platfor,AUTHORED
Haibo Yang,paper_atomically_resolved_acoustic_dynamics_couple,AUTHORED
Haibo Yang,paper_minimax-m1:_scaling_test-time_compute_effici,AUTHORED
Haibo Yang,Ehsan Rashedi,COAUTHORED_WITH
Haibo Yang,paper_zoomer:_adaptive_image_focus_optimization_fo,AUTHORED
Haibo Yang,paper_gamify_stencil_dwarf_on_cloud_for_democratiz,AUTHORED
Haibo Yang,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Haibo Yang,paper_score:_benchmarking_long-chain_reasoning_in_,AUTHORED
Haibo Yang,paper_3dstyle-diffusion:_pursuing_fine-grained_tex,AUTHORED
Haibo Yang,paper_uncertainty_quantification_in_medical_image_,AUTHORED
Haibo Yang,paper_prediction_of_energy_resolution_in_the_juno_,AUTHORED
Haibo Yang,paper_city-scale_incremental_neural_mapping_with_t,AUTHORED
Haibo Yang,paper_from_code_foundation_models_to_agents_and_ap,AUTHORED
Haibo Yang,paper_bridging_developer_instructions_and_code_com,AUTHORED
Haibo Yang,Ruth Denolo,COAUTHORED_WITH
Haibo Yang,paper_incomplete_multi-view_weak-label_learning_wi,AUTHORED
Haibo Yang,paper_rescattering_of_non-minimal_coupling_scalar_,AUTHORED
Haibo Yang,paper_minimax-01:_scaling_foundation_models_with_l,AUTHORED
Haibo Yang,paper_self-compression_of_chain-of-thought_via_mul,AUTHORED
Haibo Yang,paper_on-the-fly_vla_adaptation_via_test-time_rein,AUTHORED
Haibo Yang,paper_robust_learning_for_smoothed_online_convex_o,AUTHORED
Haibo Yang,paper_why_is_the_winner_the_best?,AUTHORED
Haibo Yang,paper_can_we_ignore_labels_in_out_of_distribution_,AUTHORED
Haibo Yang,paper_legal_evalutions_and_challenges_of_large_lan,AUTHORED
Haibo Yang,paper_ava:_towards_agentic_video_analytics_with_vi,AUTHORED
Haibo Yang,paper_longrope2:_near-lossless_llm_context_window_,AUTHORED
Haibo Yang,paper_understanding_server-assisted_federated_lear,AUTHORED
Haibo Yang,paper_ferromagnetism_and_topology_of_the_higher_fl,AUTHORED
Haibo Yang,paper_searching_collaborative_agents_for_multi-pla,AUTHORED
Haibo Yang,paper_advancing_mobile_gui_agents:_a_verifier-driv,AUTHORED
Haibo Yang,paper_do_vision-language_models_have_internal_worl,AUTHORED
Haibo Yang,paper_strain-programmable_van_der_waals_magnetic_t,AUTHORED
Haibo Yang,paper_resolving_the_ambiguity_of_complete-to-parti,AUTHORED
Haibo Yang,paper_evolution_of_interlayer_coupling_in_twisted_,AUTHORED
Haibo Yang,paper_vp3d:_unleashing_2d_visual_prompt_for_text-t,AUTHORED
Haibo Yang,paper_magnetoelectric_control_of_helical_light_emi,AUTHORED
Haibo Yang,paper_over-the-air_federated_learning_with_joint_a,AUTHORED
Haibo Yang,paper_parallel_multilevel_restricted_schwarz_preco,AUTHORED
Haibo Yang,paper_humanity's_last_exam,AUTHORED
Haibo Yang,Elisabeth Foster,COAUTHORED_WITH
Haibo Yang,Denise Stade,COAUTHORED_WITH
Haibo Yang,Hanif Rahbari,COAUTHORED_WITH
Haibo Yang,W Michelle Harris,COAUTHORED_WITH
Haibo Yang,Dan Phillips,COAUTHORED_WITH
Haibo Yang,Carlos Diaz-Acosta,COAUTHORED_WITH
Haibo Yang,Lawrence Hill,COAUTHORED_WITH
Haibo Yang,Zachary Butler,COAUTHORED_WITH
Haibo Yang,David Messinger,COAUTHORED_WITH
Haibo Yang,Dean Ganskop,COAUTHORED_WITH
Haibo Yang,Peter Hauser,COAUTHORED_WITH
Haibo Yang,Lana Verschage,COAUTHORED_WITH
Haibo Yang,paper_aligning_llms_through_multi-perspective_user,AUTHORED
Haibo Yang,paper_multiscale_neural_networks_for_approximating,AUTHORED
Haibo Yang,"paper_taming_fat-tailed_(""heavier-tailed''_with_po",AUTHORED
Haibo Yang,paper_bending_the_scaling_law_curve_in_large-scale,AUTHORED
Haibo Yang,paper_net-fleet:_achieving_linear_convergence_spee,AUTHORED
Haibo Yang,paper_fitness_aligned_structural_modeling_enables_,AUTHORED
Haibo Yang,paper_a_neural_active_inference_model_of_perceptua,AUTHORED
Haibo Yang,paper_understanding_static_code_warnings:_an_incre,AUTHORED
Haibo Yang,paper_sagda:_achieving_$\mathcal{o}(ε^{-2})$_commu,AUTHORED
Haibo Yang,paper_a_survey_on_deep_text_hashing:_efficient_sem,AUTHORED
Haibo Yang,paper_research_on_fitness_function_of_two_evolutio,AUTHORED
Haibo Yang,paper_robust_augmentation_for_multivariate_time_se,AUTHORED
Haibo Yang,paper_eave:_efficient_product_attribute_value_extr,AUTHORED
Kelly Vincent-Brunacini,paper_from_mooc_to_maic:_reshaping_online_teaching,AUTHORED
Kelly Vincent-Brunacini,Daqing Hou,COAUTHORED_WITH
Kelly Vincent-Brunacini,Xueling Zhang,COAUTHORED_WITH
Kelly Vincent-Brunacini,Olivia Nuccitelli,COAUTHORED_WITH
Kelly Vincent-Brunacini,Yinxi Liu,COAUTHORED_WITH
Kelly Vincent-Brunacini,Lu Sun,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_hasa:_hybrid_architecture_search_with_aggreg,AUTHORED
Kelly Vincent-Brunacini,paper_contrastive_rendering_for_ultrasound_image_s,AUTHORED
Kelly Vincent-Brunacini,paper_llm-pysc2:_starcraft_ii_learning_environment,AUTHORED
Kelly Vincent-Brunacini,Pengfei Li,COAUTHORED_WITH
Kelly Vincent-Brunacini,Naveen Sharma,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_teleboost:_a_systematic_alignment_framework_,AUTHORED
Kelly Vincent-Brunacini,Zhe Yu,COAUTHORED_WITH
Kelly Vincent-Brunacini,Linwei Wang,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_observation_of_dipolar_spin-ice--like_correl,AUTHORED
Kelly Vincent-Brunacini,Matt Dye,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_integrating_reinforcement_learning_with_visu,AUTHORED
Kelly Vincent-Brunacini,Mihail Barbosu,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_learn_fine-grained_adaptive_loss_for_multipl,AUTHORED
Kelly Vincent-Brunacini,paper_supergpqa:_scaling_llm_evaluation_across_285,AUTHORED
Kelly Vincent-Brunacini,M. Mustafa Rafique,COAUTHORED_WITH
Kelly Vincent-Brunacini,Haibo Yang,COAUTHORED_WITH
Kelly Vincent-Brunacini,Lingwei Chen,COAUTHORED_WITH
Kelly Vincent-Brunacini,Scott Franklin,COAUTHORED_WITH
Kelly Vincent-Brunacini,Chao Peng,COAUTHORED_WITH
Kelly Vincent-Brunacini,Bo Yuan,COAUTHORED_WITH
Kelly Vincent-Brunacini,Weijie Zhao,COAUTHORED_WITH
Kelly Vincent-Brunacini,Kelly Vincent-Brunacini,COAUTHORED_WITH
Kelly Vincent-Brunacini,Ting Cao,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Kelly Vincent-Brunacini,Xinchao Song,COAUTHORED_WITH
Kelly Vincent-Brunacini,Derui Zhu,COAUTHORED_WITH
Kelly Vincent-Brunacini,Maria Jose Cepeda Garcia,COAUTHORED_WITH
Kelly Vincent-Brunacini,Zhiqiang Tao,COAUTHORED_WITH
Kelly Vincent-Brunacini,Jeremy Brown,COAUTHORED_WITH
Kelly Vincent-Brunacini,Moumita Das,COAUTHORED_WITH
Kelly Vincent-Brunacini,Sumita Mishra,COAUTHORED_WITH
Kelly Vincent-Brunacini,Parul Patel,COAUTHORED_WITH
Kelly Vincent-Brunacini,Sorim Chung,COAUTHORED_WITH
Kelly Vincent-Brunacini,Reynold Bailey,COAUTHORED_WITH
Kelly Vincent-Brunacini,Yangming Lee,COAUTHORED_WITH
Kelly Vincent-Brunacini,Casey Miller,COAUTHORED_WITH
Kelly Vincent-Brunacini,Yiming Tang,COAUTHORED_WITH
Kelly Vincent-Brunacini,Linda Searing,COAUTHORED_WITH
Kelly Vincent-Brunacini,Tae Oh,COAUTHORED_WITH
Kelly Vincent-Brunacini,Rhonda Baker,COAUTHORED_WITH
Kelly Vincent-Brunacini,Gene Wolfe,COAUTHORED_WITH
Kelly Vincent-Brunacini,Beth Livecchi,COAUTHORED_WITH
Kelly Vincent-Brunacini,Cecilia Alm,COAUTHORED_WITH
Kelly Vincent-Brunacini,Shevette Wilson,COAUTHORED_WITH
Kelly Vincent-Brunacini,Hallie Littlefield-Topham,COAUTHORED_WITH
Kelly Vincent-Brunacini,Pengcheng Shi,COAUTHORED_WITH
Kelly Vincent-Brunacini,Thomas Borrelli,COAUTHORED_WITH
Kelly Vincent-Brunacini,John Thomas,COAUTHORED_WITH
Kelly Vincent-Brunacini,Mohan Kumar,COAUTHORED_WITH
Kelly Vincent-Brunacini,Ji Hwan Park,COAUTHORED_WITH
Kelly Vincent-Brunacini,Richard Zanibbi,COAUTHORED_WITH
Kelly Vincent-Brunacini,Charles Gruener,COAUTHORED_WITH
Kelly Vincent-Brunacini,Scott Johnson,COAUTHORED_WITH
Kelly Vincent-Brunacini,Matthew Wright,COAUTHORED_WITH
Kelly Vincent-Brunacini,Sean Boyle,COAUTHORED_WITH
Kelly Vincent-Brunacini,Feng Cui,COAUTHORED_WITH
Kelly Vincent-Brunacini,Sten McKinzie,COAUTHORED_WITH
Kelly Vincent-Brunacini,Taylor Dixon,COAUTHORED_WITH
Kelly Vincent-Brunacini,Christopher Lewis,COAUTHORED_WITH
Kelly Vincent-Brunacini,Hidy Kong,COAUTHORED_WITH
Kelly Vincent-Brunacini,Jansen Orfan,COAUTHORED_WITH
Kelly Vincent-Brunacini,Austin Willoughby,COAUTHORED_WITH
Kelly Vincent-Brunacini,Nirmala Shenoy,COAUTHORED_WITH
Kelly Vincent-Brunacini,Andre Hudson,COAUTHORED_WITH
Kelly Vincent-Brunacini,Renee Walker,COAUTHORED_WITH
Kelly Vincent-Brunacini,David Sanchez,COAUTHORED_WITH
Kelly Vincent-Brunacini,Jacquis Webb,COAUTHORED_WITH
Kelly Vincent-Brunacini,Liz Martin,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_analytical_study_of_mode_degeneracy_in_non-h,AUTHORED
Kelly Vincent-Brunacini,paper_seeing_what_matters:_visual_preference_polic,AUTHORED
Kelly Vincent-Brunacini,Rui Li,COAUTHORED_WITH
Kelly Vincent-Brunacini,paper_retrieval_augmented_learning:_a_retrial-base,AUTHORED
Kelly Vincent-Brunacini,paper_searching_collaborative_agents_for_multi-pla,AUTHORED
Kelly Vincent-Brunacini,paper_humanity's_last_exam,AUTHORED
Kelly Vincent-Brunacini,David Long,COAUTHORED_WITH
Kelly Vincent-Brunacini,Zachary Butler,COAUTHORED_WITH
Kelly Vincent-Brunacini,Zilin Bian,COAUTHORED_WITH
Kelly Vincent-Brunacini,David Messinger,COAUTHORED_WITH
Kelly Vincent-Brunacini,Dean Ganskop,COAUTHORED_WITH
Kelly Vincent-Brunacini,Peter Hauser,COAUTHORED_WITH
Kelly Vincent-Brunacini,Lana Verschage,COAUTHORED_WITH
Kelly Vincent-Brunacini,Yin Pan,COAUTHORED_WITH
Heidi Davis,paper_cancer_diagnosis_categorization_in_electroni,AUTHORED
Heidi Davis,David I. Schwartz,COAUTHORED_WITH
Heidi Davis,paper_observation_of_the_suppressed_$λ_b^0\to_d_p_,AUTHORED
Heidi Davis,Andy Meneely,COAUTHORED_WITH
Heidi Davis,Jansen Orfan,COAUTHORED_WITH
Heidi Davis,Eduardo Coelho De Lima,COAUTHORED_WITH
Heidi Davis,Jill Flanagan,COAUTHORED_WITH
Heidi Davis,Liz Martin,COAUTHORED_WITH
Heidi Davis,Jason Harrison,COAUTHORED_WITH
Heidi Davis,Lawrence Hill,COAUTHORED_WITH
Heidi Davis,Daqing Hou,COAUTHORED_WITH
Heidi Davis,Derui Zhu,COAUTHORED_WITH
Heidi Davis,Scott Johnson,COAUTHORED_WITH
Heidi Davis,Yangming Lee,COAUTHORED_WITH
Heidi Davis,Olivia Nuccitelli,COAUTHORED_WITH
Heidi Davis,Scott Franklin,COAUTHORED_WITH
Heidi Davis,Yinxi Liu,COAUTHORED_WITH
Heidi Davis,Kenn Martinez,COAUTHORED_WITH
Heidi Davis,Naveen Sharma,COAUTHORED_WITH
Heidi Davis,Michele McGrath,COAUTHORED_WITH
Heidi Davis,Maria Jose Cepeda Garcia,COAUTHORED_WITH
Heidi Davis,Dennis Murphy,COAUTHORED_WITH
Heidi Davis,Yin Pan,COAUTHORED_WITH
Heidi Davis,Parul Patel,COAUTHORED_WITH
Heidi Davis,Hallie Littlefield-Topham,COAUTHORED_WITH
Heidi Davis,Fran Broderick,COAUTHORED_WITH
Heidi Davis,Justus Robertson,COAUTHORED_WITH
Heidi Davis,Drew Saur,COAUTHORED_WITH
Heidi Davis,Lauren Shields,COAUTHORED_WITH
Heidi Davis,Richard Hailstone,COAUTHORED_WITH
Heidi Davis,Lu Sun,COAUTHORED_WITH
Heidi Davis,John Thomas,COAUTHORED_WITH
Heidi Davis,Beth Livecchi,COAUTHORED_WITH
Heidi Davis,Gabriela Diaz,COAUTHORED_WITH
Heidi Davis,Linwei Wang,COAUTHORED_WITH
Heidi Davis,Shevette Wilson,COAUTHORED_WITH
Heidi Davis,Haibo Yang,COAUTHORED_WITH
Heidi Davis,Zhe Yu,COAUTHORED_WITH
Heidi Davis,Bo Yuan,COAUTHORED_WITH
Heidi Davis,Xueling Zhang,COAUTHORED_WITH
Heidi Davis,paper_measurement_of_branching_fraction_ratios_for,AUTHORED
Heidi Davis,Yiming Tang,COAUTHORED_WITH
Heidi Davis,paper_a_study_of_cp_violation_in_$b^\pm_\to_d_k^\p,AUTHORED
Heidi Davis,Matthew Wright,COAUTHORED_WITH
Heidi Davis,paper_model-independent_study_of_structure_in_$b^+,AUTHORED
Heidi Davis,paper_amplitude_analysis_of_the_$b^+\to_d^+d^-k^+$,AUTHORED
Patti Spanganberg,paper_beyond_in-place_corruption:_insertion_and_de,AUTHORED
Michele McGrath,paper_observation_of_the_suppressed_$λ_b^0\to_d_p_,AUTHORED
Michele McGrath,Maria Jose Cepeda Garcia,COAUTHORED_WITH
Michele McGrath,Dennis Murphy,COAUTHORED_WITH
Michele McGrath,Yin Pan,COAUTHORED_WITH
Michele McGrath,Parul Patel,COAUTHORED_WITH
Michele McGrath,Hallie Littlefield-Topham,COAUTHORED_WITH
Michele McGrath,Fran Broderick,COAUTHORED_WITH
Michele McGrath,Justus Robertson,COAUTHORED_WITH
Michele McGrath,Drew Saur,COAUTHORED_WITH
Michele McGrath,Lauren Shields,COAUTHORED_WITH
Michele McGrath,Richard Hailstone,COAUTHORED_WITH
Michele McGrath,Lu Sun,COAUTHORED_WITH
Michele McGrath,John Thomas,COAUTHORED_WITH
Michele McGrath,Beth Livecchi,COAUTHORED_WITH
Michele McGrath,Gabriela Diaz,COAUTHORED_WITH
Michele McGrath,Linwei Wang,COAUTHORED_WITH
Michele McGrath,Shevette Wilson,COAUTHORED_WITH
Michele McGrath,Haibo Yang,COAUTHORED_WITH
Michele McGrath,Zhe Yu,COAUTHORED_WITH
Michele McGrath,Bo Yuan,COAUTHORED_WITH
Michele McGrath,Xueling Zhang,COAUTHORED_WITH
Michele McGrath,Derui Zhu,COAUTHORED_WITH
Michele McGrath,paper_model-independent_study_of_structure_in_$b^+,AUTHORED
Michele McGrath,Yiming Tang,COAUTHORED_WITH
Michele McGrath,paper_amplitude_analysis_of_the_$b^+\to_d^+d^-k^+$,AUTHORED
Michele McGrath,paper_galaxy_zoo:_quantitative_visual_morphologica,AUTHORED
Michele McGrath,Joshua Faber,COAUTHORED_WITH
Renee Walker,paper_juno_sensitivity_to_the_annihilation_of_mev_,AUTHORED
Renee Walker,Linwei Wang,COAUTHORED_WITH
Renee Walker,Haibo Yang,COAUTHORED_WITH
Renee Walker,Matt Dye,COAUTHORED_WITH
Renee Walker,Zhe Yu,COAUTHORED_WITH
Renee Walker,Bo Yuan,COAUTHORED_WITH
Renee Walker,Xueling Zhang,COAUTHORED_WITH
Renee Walker,Weijie Zhao,COAUTHORED_WITH
Renee Walker,Derui Zhu,COAUTHORED_WITH
Renee Walker,paper_mass_testing_and_characterization_of_20-inch,AUTHORED
Renee Walker,"paper_juno_sensitivity_to_$^7$be,_$pep$,_and_cno_s",AUTHORED
Renee Walker,paper_real-time_monitoring_for_the_next_core-colla,AUTHORED
Renee Walker,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Renee Walker,David Sanchez,COAUTHORED_WITH
Renee Walker,Jacquis Webb,COAUTHORED_WITH
Renee Walker,Olivia Nuccitelli,COAUTHORED_WITH
Renee Walker,Lu Sun,COAUTHORED_WITH
Renee Walker,Yangming Lee,COAUTHORED_WITH
Renee Walker,Naveen Sharma,COAUTHORED_WITH
Renee Walker,Liz Martin,COAUTHORED_WITH
Renee Walker,Yinxi Liu,COAUTHORED_WITH
Renee Walker,Lingwei Chen,COAUTHORED_WITH
Renee Walker,Jansen Orfan,COAUTHORED_WITH
Renee Walker,Parul Patel,COAUTHORED_WITH
Renee Walker,Mohan Kumar,COAUTHORED_WITH
Renee Walker,Sean Boyle,COAUTHORED_WITH
Renee Walker,paper_model_independent_approach_of_the_juno_$^8$b,AUTHORED
Renee Walker,paper_juno_sensitivity_to_invisible_decay_modes_of,AUTHORED
Renee Walker,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Renee Walker,paper_prediction_of_energy_resolution_in_the_juno_,AUTHORED
Olivia Nuccitelli,paper_informed_along_the_road:_roadway_capacity_dr,AUTHORED
Olivia Nuccitelli,paper_from_mooc_to_maic:_reshaping_online_teaching,AUTHORED
Olivia Nuccitelli,Olivia Nuccitelli,COAUTHORED_WITH
